109	0	7300	33828	37212	
110	0	7352	33876	37164	
111	0	7448	33960	37152	
112	0	7564	33992	37172	
113	0	7716	34044	37224	
114	0	7849	34056	37280	
115	0	7982	34056	37280	
116	0	8074	34020	37324	
117	0	8142	34016	37360	
118	0	8152	34024	37432	
119	0	8146	33992	37564	
120	0	8129	33984	37608	
121	0	8114	33984	37628	
122	0	8128	33976	37560	
123	0	8155	33964	37488	
124	0	8172	34008	37420	
125	0	8190	34080	37416	
126	0	8170	34144	37448	
127	0	8161	34226	37432	
128	0	8150	34288	37404	
129	0	8144	34304	37328	
130	0	8160	34312	37260	
131	0	8172	34296	37200	
132	0	8197	34280	37208	
133	0	8228	34296	37208	
134	0	8274	34332	37216	
135	0	8348	34354	37240	
136	0	8464	34328	37304	
137	0	8596	34264	37440	
138	0	8756	34212	37496	
139	0	8940	34200	37520	
140	0	9128	34172	37506	
141	0	9316	34168	37440	
142	0	9522	34136	37376	
143	0	9718	34132	37284	
144	0	9922	34128	37232	
145	0	10130	34144	37200	
146	0	10341	34132	37176	
147	0	10570	34128	37160	
148	0	10808	34112	37208	
149	0	11068	34084	37268	
150	0	11346	34060	37328	
151	0	11636	34048	37376	
152	0	11929	34024	37432	
153	0	12220	34000	37388	
154	0	12508	33952	37328	
155	0	12772	33912	37316	
156	0	13020	33872	37272	
157	0	13236	33864	37256	
158	0	13444	33820	37244	
159	0	13644	33796	37236	
160	0	13841	33776	37244	
161	0	14040	33772	37232	
162	0	14220	33728	37264	
163	0	14420	33708	37228	
164	0	14632	33684	37176	
165	0	14856	33696	37168	
166	0	15096	33704	37156	
167	0	15352	33708	37216	
168	0	15620	33760	37336	
169	0	15860	33784	37408	
170	0	16108	33864	37416	
171	0	16340	33968	37360	
172	0	16548	34016	37244	
173	0	16760	34028	37136	
174	0	16978	34032	37148	
175	0	17226	34028	37264	
176	0	17504	33964	37392	
177	0	17818	34016	37504	
178	0	18164	34056	37520	
179	0	18537	34020	37476	
180	0	18880	33984	37388	
181	0	19256	33900	37312	
182	0	19656	33796	37312	
183	0	20124	33772	37368	
184	0	20688	33736	37304	
185	0	21288	37372	39412	
186	0	21892	33456	36768	
187	0	22448	33712	37328	
188	0	22968	34916	37768	
189	0	23456	34744	37692	
190	0	23900	34516	37416	
191	0	24316	34868	36392	
192	0	24736	34608	37600	
193	0	25176	34224	37492	
194	0	25648	34164	37408	
195	0	26144	34244	37496	
196	0	26680	34340	37424	
197	0	27224	34348	37344	
198	0	27772	34284	37288	
199	0	28346	34208	37208	
200	0	28960	34180	37196	
201	0	29596	34204	37180	
202	0	30252	34216	37176	
203	0	30896	34196	37184	
204	0	31500	34300	37368	
205	0	32024	34296	37464	
206	0	32424	34272	37316	
207	0	32720	34224	37188	
208	0	32952	34148	37112	
209	0	33180	34152	37096	
210	0	33408	34168	37132	
211	0	33712	34168	37160	
212	0	34028	34240	37232	
213	0	34368	34276	37476	
214	0	34744	34252	37432	
215	0	35024	34228	37292	
216	0	35140	34192	37200	
217	0	35088	34176	37168	
218	0	34880	34232	37192	
219	0	34544	34240	37216	
220	0	34144	34196	37216	
221	0	33640	34172	37260	
222	0	33076	34160	37292	
223	0	32432	34120	37312	
224	0	31684	34144	37160	
225	0	30852	34208	37132	
226	0	29940	34256	37192	
227	0	28936	34268	37212	
228	0	27864	34256	37224	
229	0	26712	34228	37208	
230	0	25460	34184	37236	
231	0	24116	34240	37216	
232	0	22740	34216	37220	
233	0	21345	34256	37144	
234	0	19993	34296	37112	
235	0	18708	34236	37148	
236	0	17520	34128	37184	
237	0	16416	34136	37168	
238	0	15388	34216	37140	
239	0	14424	34216	37160	
240	0	13526	34124	37192	
241	0	12682	34088	37216	
242	0	11900	34152	37160	
243	0	11166	34168	37112	
244	0	10476	34228	37108	
245	0	9830	34328	37140	
246	0	9320	34200	37224	
247	0	8856	34112	37176	
248	0	8349	34128	37136	
249	0	7828	34204	37136	
250	0	7340	34144	37156	
251	0	6888	34108	37184	
252	0	6462	34136	37144	
253	0	6076	34304	37140	
254	0	5774	34248	37224	
255	0	5560	34172	37192	
256	0	5368	34120	37176	
257	0	5132	34060	37208	
258	0	4830	34104	37208	
259	0	4534	34128	37160	
260	0	4261	34136	37200	
261	0	4032	34164	37184	
262	0	3862	34176	37192	
263	0	3737	34240	37192	
264	0	3637	34240	37184	
265	0	3520	34152	37220	
266	0	3398	34124	37212	
267	0	3237	34140	37192	
268	0	3036	34120	37152	
269	0	2852	34180	37128	
270	0	2678	34184	37168	
271	0	2534	34160	37192	
272	0	2409	34168	37160	
273	0	2333	34176	37132	
274	0	2310	34248	37100	
275	0	2308	34256	37144	
276	0	2309	34208	37232	
277	0	2323	34152	37232	
278	0	2338	34144	37176	
279	0	2356	34196	37048	
280	0	2343	34192	36984	
281	0	2328	34140	37092	
282	0	2286	34112	37152	
283	0	2242	34136	37168	
284	0	2168	34188	37124	
285	0	2080	34236	37072	
286	0	1964	34224	37140	
287	0	1847	34120	37224	
288	0	1745	34144	37216	
289	0	1640	34152	37208	
290	0	1584	34160	37108	
291	0	1559	34192	37032	
292	0	1546	34152	37084	
293	0	1547	34064	37264	
294	0	1539	34084	37268	
295	0	1529	34116	37080	
296	0	1523	34088	37040	
297	0	1468	34064	36988	
298	0	1374	34128	37116	
299	0	1277	34128	37048	
300	0	1198	34140	37128	
301	0	1124	34116	37156	
302	0	1055	34156	37116	
303	0	994	34176	37144	
304	0	936	34140	37180	
305	0	885	34104	37144	
306	0	834	34132	37120	
307	0	780	34184	37252	
308	0	742	34128	37224	
309	0	727	34128	37192	
310	0	741	34144	37132	
311	0	748	34112	37112	
312	0	741	34104	37092	
313	0	729	34112	37060	
314	0	762	34160	37140	
315	0	834	34112	37152	
316	0	941	34104	37056	
317	0	1065	34080	37024	
318	0	1215	34048	37084	
319	0	1382	34048	37120	
320	0	1537	34076	37040	
321	0	1668	34128	37144	
322	0	1773	34104	37132	
323	0	1901	34144	37168	
324	0	2021	34088	37072	
325	0	2168	34096	37124	
326	0	2362	34112	37124	
327	0	2574	34124	37076	
328	0	2819	34112	37104	
329	0	3108	34080	37100	
330	0	3457	34240	37108	
331	0	3824	34096	37136	
332	0	4146	33924	37220	
333	0	4427	34044	37136	
334	0	4682	33856	37256	
335	0	4923	33968	37164	
336	0	5157	33904	37192	
337	0	5360	34120	36968	
338	0	5527	34168	37116	
339	0	5686	33972	37136	
340	0	5836	33960	37120	
341	0	5950	33988	37132	
342	0	6068	33968	37092	
343	0	6180	34016	37112	
344	0	6266	34012	37112	
345	0	6322	33960	37136	
346	0	6387	33860	37296	
347	0	6491	33872	37264	
348	0	6670	33876	37152	
349	0	6900	33888	37088	
350	0	7150	33848	37104	
351	0	7404	34040	37020	
352	0	7657	33928	37104	
353	0	7916	33912	37248	
354	0	8168	33992	37168	
355	0	8404	33896	37132	
356	0	8632	33848	37112	
357	0	8872	33804	37008	
358	0	9147	33836	37056	
359	0	9456	33836	37032	
360	0	9818	33996	36528	
361	0	10210	33776	37248	
362	0	10672	33640	37640	
363	0	11195	33808	37288	
364	0	11765	33604	37480	
365	0	12312	33544	37148	
366	0	12820	33740	36980	
367	0	13320	33344	37584	
368	0	13816	33348	36832	
369	0	14310	33344	37048	
370	0	14810	33384	37092	
371	0	15304	33436	37028	
372	0	15800	33260	37208	
373	0	16298	33288	37272	
374	0	16816	33156	37632	
375	0	17344	33120	37632	
376	0	17872	33172	37440	
377	0	18416	33148	37216	
378	0	18964	33200	36924	
379	0	19546	33176	37364	
380	0	20200	33260	36868	
381	0	20900	33224	37088	
382	0	21636	33236	38232	
383	0	22372	33144	36652	
384	0	23108	33076	36864	
385	0	23824	33072	37548	
386	0	24500	32968	37320	
387	0	25113	32992	37280	
388	0	25672	32896	37408	
389	0	26180	32872	37224	
390	0	26640	32968	37064	
391	0	27068	32904	37128	
392	0	27480	32916	37136	
393	0	27884	32960	37060	
394	0	28280	32832	37160	
395	0	28664	32768	37156	
396	0	29012	32812	37252	
397	0	29332	32760	37460	
398	0	29592	32652	37416	
399	0	29792	32648	37384	
400	0	29896	32648	37368	
401	0	29892	32716	37356	
402	0	29784	32764	37412	
403	0	29568	32724	37436	
404	0	29272	32680	37384	
405	0	28944	32676	37328	
406	0	28576	32692	37260	
407	0	28204	32728	37304	
408	0	27816	32660	37404	
409	0	27380	32672	37472	
410	0	26896	32748	37396	
411	0	26356	32620	37240	
412	0	25784	32656	37216	
413	0	25168	32800	36932	
414	0	24532	32808	37080	
415	0	23880	32784	36944	
416	0	23236	32776	37000	
417	0	22632	32696	36912	
418	0	22056	32628	37368	
419	0	21546	32772	37128	
420	0	21092	33104	37056	
421	0	20716	32892	37140	
422	0	20396	32936	37164	
423	0	20140	32960	37176	
424	0	19932	32928	37228	
425	0	19744	32896	37248	
426	0	19580	32936	37232	
427	0	19412	32920	37220	
428	0	19232	32920	37228	
429	0	19024	32936	37256	
430	0	18737	32936	37296	
431	0	18392	32908	37280	
432	0	18048	32944	37224	
433	0	17712	32940	37240	
434	0	17424	32924	37256	
435	0	17192	32944	37240	
436	0	17032	32952	37248	
437	0	16916	32944	37244	
438	0	16828	32940	37264	
439	0	16748	32948	37280	
440	0	16692	32932	37264	
441	0	16666	32932	37252	
442	0	16697	32976	37252	
443	0	16796	32956	37280	
444	0	16932	32970	37256	
445	0	17096	32928	37288	
446	0	17313	32960	37232	
447	0	17560	32908	37236	
448	0	17896	32952	37240	
449	0	18292	32984	37228	
450	0	18708	32968	37248	
451	0	19152	32932	37240	
452	0	19640	32948	37144	
453	0	20152	32960	37240	
454	0	20704	32960	37312	
455	0	21268	32952	37312	
456	0	21840	32932	37228	
457	0	22360	32916	37264	
458	0	22844	32912	37272	
459	0	23261	32944	37288	
460	0	23648	32952	37176	
461	0	23980	32960	37248	
462	0	24252	32960	37368	
463	0	24488	32992	37372	
464	0	24700	33032	37316	
465	0	24880	32924	37300	
466	0	25040	32840	37276	
467	0	25216	32896	37288	
468	0	25420	33000	37280	
469	0	25700	32960	37304	
470	0	26024	32936	37280	
471	0	26396	32768	37320	
472	0	26852	32880	37288	
473	0	27356	33768	36772	
474	0	27924	32868	37304	
475	0	28548	32824	37304	
476	0	29208	32784	37308	
477	0	29856	32792	37272	
478	0	30464	32780	37252	
479	0	31004	32872	37280	
480	0	31476	32896	37324	
481	0	31844	32952	37296	
482	0	32112	32840	37264	
483	0	32324	32804	37232	
484	0	32496	32836	37240	
485	0	32688	32832	37248	
486	0	32960	32880	37224	
487	0	33336	32852	37248	
488	0	33760	32816	37192	
489	0	34240	32880	37244	
490	0	34640	32848	37200	
491	0	34904	32836	37220	
492	0	35000	32832	37196	
493	0	34912	32748	37160	
494	0	34698	32748	37160	
495	0	34396	32752	37168	
496	0	34156	32748	37244	
497	0	34048	32792	37288	
498	0	34072	32820	37328	
499	0	34208	32724	37276	
500	0	34420	32704	37216	
501	0	34692	32664	37200	
502	0	34904	32672	37324	
503	0	35128	32700	37352	
504	0	35328	32704	37444	
505	0	35540	32592	37452	
506	0	35808	32700	37532	
507	0	36128	32784	37600	
508	0	36512	32784	37696	
509	0	36884	32744	37640	
510	0	37184	32656	37400	
511	0	37460	32644	37568	
512	0	37672	32640	37448	
513	0	37792	32680	37832	
514	0	37852	32720	38044	
515	0	37844	32848	38452	
516	0	37808	33016	38908	
517	0	37808	33420	38772	
518	0	37824	33312	38488	
519	0	37760	32596	38268	
520	0	37584	32456	38572	
521	0	37396	32304	38472	
522	0	37332	32392	38892	
523	0	37476	32872	39460	
524	0	37888	33080	39744	
525	0	38680	33056	39928	
526	0	39956	33488	39264	
527	0	41532	33284	38312	
528	0	42984	34088	36812	
529	0	44336	36868	35060	
530	0	45432	38184	33008	
531	0	46240	39272	33652	
532	0	46760	36860	34176	
533	0	47040	37224	35640	
534	0	47232	36744	36352	
535	0	47480	36116	35756	
536	0	47912	35696	35168	
537	0	48496	35388	35268	
538	0	49032	35028	35552	
539	0	49368	34730	35608	
540	0	49464	34516	35746	
541	0	49328	34376	35920	
542	0	48944	34288	36348	
543	0	48392	33708	36696	
544	0	47736	32984	36896	
545	0	47056	32436	37384	
546	0	46468	31868	37500	
547	0	46028	31232	37356	
548	0	45744	30608	37120	
549	0	45588	29992	37348	
550	0	45552	29552	38236	
551	0	45584	28872	38220	
552	0	45640	28228	37448	
553	0	45784	27768	37252	
554	0	46040	27260	37128	
555	0	46432	26932	37336	
556	0	46960	26328	37428	
557	0	47640	26096	37232	
558	0	48400	25985	37400	
559	0	49216	25604	37536	
560	0	49948	25048	37044	
561	0	50556	24992	36688	
562	0	51066	25376	36680	
563	0	51472	25804	36736	
564	0	51720	26308	36684	
565	0	51824	26736	36596	
566	0	51748	27200	36496	
567	0	51536	27740	36692	
568	0	51200	28136	37096	
569	0	50720	28428	37216	
570	0	50128	28532	37128	
571	0	49448	28644	37124	
572	0	48736	28828	37196	
573	0	48048	29048	37280	
574	0	47392	29352	37348	
575	0	46672	29532	37692	
576	0	45880	29724	37936	
577	0	45048	36792	52856	
578	0	44164	36480	41368	
579	0	43272	26348	33572	
580	0	42432	31376	32744	
581	0	41652	36564	45936	
582	0	40896	34352	37064	
583	0	40204	34416	39524	
584	0	39532	34264	40336	
585	0	38884	32660	39716	
586	0	38304	33752	39264	
587	0	37816	32436	38744	
588	0	37448	32600	38408	
589	0	37208	32884	38252	
590	0	37080	32488	39480	
591	0	37080	33056	38988	
592	0	37192	33376	38040	
593	0	37480	33272	38144	
594	0	37896	32956	37840	
595	0	38448	32882	37760	
596	0	39084	32856	37672	
597	0	39752	32600	37424	
598	0	40432	32564	37176	
599	0	41088	32540	37200	
600	0	41712	32692	37332	
601	0	42260	32744	37276	
602	0	42724	32992	37368	
603	0	43056	32832	37616	
604	0	43248	32824	37396	
605	0	43312	32712	37296	
606	0	43260	32648	37352	
607	0	43136	32904	37520	
608	0	42960	33024	37720	
609	0	42732	32816	37928	
610	0	42496	32808	38072	
611	0	42272	32792	38252	
612	0	42068	32628	37856	
613	0	41896	33060	38032	
614	0	41736	33008	37928	
615	0	41596	32780	37384	
616	0	41496	32748	37936	
617	0	41440	32576	37996	
618	0	41452	32800	38352	
619	0	41536	32884	38172	
620	0	41640	32532	38216	
621	0	41760	32272	37916	
622	0	41840	32088	37332	
623	0	41904	31992	36680	
624	0	42024	31568	36344	
625	0	42140	31544	36392	
626	0	42288	31776	36816	
627	0	42432	31896	37680	
628	0	42529	32156	39008	
629	0	42648	32996	40244	
630	0	42832	33356	41620	
631	0	43124	33528	42580	
632	0	43492	34072	43472	
633	0	43968	34896	43768	
634	0	44592	35328	43868	
635	0	45416	35424	43260	
636	0	46416	35536	41864	
637	0	47576	35184	37760	
638	0	48776	35916	34144	
639	0	49860	44940	27984	
640	0	50856	40880	31684	
641	0	51556	42648	31642	
642	0	51928	40640	34276	
643	0	52056	38688	32556	
644	0	51904	37932	31800	
645	0	51436	37528	32920	
646	0	50712	36804	34024	
647	0	49788	35360	34076	
648	0	48800	34080	34408	
649	0	47756	33400	35136	
650	0	46640	32876	35624	
651	0	45472	32484	36540	
652	0	44240	32360	37120	
653	0	43080	32100	37236	
654	0	42008	31592	37432	
655	0	41072	31272	37248	
656	0	40272	30648	38028	
657	0	39632	29512	38680	
658	0	39152	28272	38684	
659	0	38872	26732	38644	
660	0	38776	25176	38228	
661	0	38792	24136	37680	
662	0	38880	23992	37176	
663	0	38968	22140	37532	
664	0	39028	22020	36500	
665	0	39084	21496	36764	
666	0	39156	21914	36236	
667	0	39256	22452	36508	
668	0	39452	22752	36764	
669	0	39752	22848	36472	
670	0	40132	22996	35904	
671	0	40496	23073	35784	
672	0	40784	23472	36060	
673	0	40856	24044	36316	
674	0	40648	24924	36308	
675	0	40160	25660	36464	
676	0	39460	29424	45052	
677	0	38592	37440	45920	
678	0	37616	25840	32760	
679	0	36520	34132	39136	
680	0	35264	36568	47152	
681	0	33776	32084	36040	
682	0	32172	34748	40892	
683	0	30644	34120	39592	
684	0	29312	33824	40944	
685	0	28244	33144	39464	
686	0	27480	33144	40240	
687	0	27016	33184	40056	
688	0	26828	33432	40972	
689	0	26944	33288	38808	
690	0	27336	34200	38792	
691	0	27956	33600	37408	
692	0	28688	33048	37668	
693	0	29406	32768	37716	
694	0	30024	32648	37408	
695	0	30428	32576	37424	
696	0	30592	32648	37400	
697	0	30528	32464	37332	
698	0	30272	32432	37056	
699	0	29904	32608	37252	
700	0	29432	32808	37388	
701	0	28924	32776	37708	
702	0	28398	32468	37144	
703	0	27860	32600	36952	
704	0	27320	32760	36868	
705	0	26784	32912	37160	
706	0	26288	32800	37788	
707	0	25888	32920	37992	
708	0	25648	32808	38112	
709	0	25572	32320	37664	
710	0	25610	32656	38120	
711	0	25716	32760	37960	
712	0	25889	32640	37448	
713	0	26136	32826	37592	
714	0	26432	33112	38396	
715	0	26756	33140	38784	
716	0	27088	32864	39148	
717	0	27468	32896	39232	
718	0	27896	33112	39388	
719	0	28352	33168	39632	
720	0	28754	33168	40000	
721	0	29040	33540	40248	
722	0	29180	33800	40460	
723	0	29188	33704	40644	
724	0	29112	33816	41296	
725	0	29036	34844	41844	
726	0	29032	34956	42296	
727	0	29232	35320	42888	
728	0	29816	35240	41656	
729	0	30824	35412	41632	
730	0	32212	34992	40232	
731	0	33916	35820	33608	
732	0	35720	43832	29292	
733	0	37340	43296	25424	
734	0	38520	41576	30676	
735	0	39172	43008	33640	
736	0	39496	39832	33628	
737	0	39784	38244	31416	
738	0	40200	37264	31936	
739	0	40728	36836	33812	
740	0	41164	35764	35168	
741	0	41364	34344	35176	
742	0	41188	33324	35656	
743	0	40540	32666	36272	
744	0	39540	32360	37308	
745	0	38420	32112	37976	
746	0	37320	31664	37752	
747	0	36288	30776	37400	
748	0	35328	30160	37092	
749	0	34484	29708	37748	
750	0	33770	29228	38968	
751	0	33168	28648	40192	
752	0	32648	27521	40188	
753	0	32148	26632	39844	
754	0	31660	25544	39296	
755	0	31268	24472	39120	
756	0	31048	23658	39072	
757	0	31016	23026	38268	
758	0	31064	23088	39188	
759	0	31136	23096	38464	
760	0	31148	23408	37500	
761	0	31012	23728	37088	
762	0	30720	23836	36328	
763	0	30316	23972	35968	
764	0	29832	24104	35616	
765	0	29348	24232	35020	
766	0	28896	24586	34688	
767	0	28472	25088	34524	
768	0	28020	25776	35088	
769	0	27576	26384	36012	
770	0	27248	26844	36224	
771	0	27036	37784	42216	
772	0	26892	36624	44792	
773	0	26696	25680	30072	
774	0	26380	38744	48416	
775	0	25920	35592	42416	
776	0	25312	33040	39372	
777	0	24570	34128	38992	
778	0	23788	34376	39812	
779	0	23072	33584	40628	
780	0	22504	33444	38816	
781	0	22124	32744	38880	
782	0	21948	33084	38384	
783	0	22050	31652	39744	
784	0	22480	32856	39788	
785	0	23228	34248	40824	
786	0	24233	33776	38456	
787	0	25408	33216	37624	
788	0	26688	32744	37408	
789	0	27928	32608	37256	
790	0	29028	32612	37224	
791	0	29944	32584	36816	
792	0	30768	32380	37048	
793	0	31596	32564	36984	
794	0	32440	32880	37344	
795	0	33216	33016	37576	
796	0	33936	33056	37368	
797	0	34552	32928	37260	
798	0	35044	32872	37192	
799	0	35416	32908	37200	
800	0	35668	32896	37186	
801	0	35816	32900	37212	
802	0	35864	32892	37436	
803	0	35848	32876	37472	
804	0	35800	32880	37368	
805	0	35744	32876	37360	
806	0	35692	33032	37376	
807	0	35656	32872	37368	
808	0	35668	32664	37472	
809	0	35700	32760	37296	
810	0	35704	32692	37560	
811	0	35672	32740	37728	
812	0	35608	32836	38044	
813	0	35532	32904	38048	
814	0	35464	32876	38732	
815	0	35424	32352	37932	
816	0	35440	33586	40000	
817	0	35576	33512	38488	
818	0	35824	33416	38576	
819	0	36140	33304	39064	
820	0	36476	33484	38864	
821	0	36816	33360	39052	
822	0	37124	32832	39224	
823	0	37348	33024	39584	
824	0	37528	33300	40328	
825	0	37628	33996	40368	
826	0	37784	33948	40688	
827	0	38064	33976	40808	
828	0	38536	34240	41044	
829	0	39156	34348	41128	
830	0	39880	34484	40544	
831	0	40736	33856	40936	
832	0	41676	33508	38860	
833	0	42600	34856	36096	
834	0	43360	37244	33736	
835	0	43932	40992	28652	
836	0	44332	40412	31528	
837	0	44588	39312	31620	
838	0	44632	38788	33664	
839	0	44428	37756	33340	
840	0	43996	36860	32676	
841	0	43412	36456	32900	
842	0	42688	36108	33688	
843	0	41852	35440	34436	
844	0	40896	34672	35028	
845	0	39852	34248	35780	
846	0	38760	33940	36428	
847	0	37664	33628	37056	
848	0	36564	33504	37712	
849	0	35464	33424	38344	
850	0	34392	33300	38704	
851	0	33336	33036	38852	
852	0	32316	32640	39232	
853	0	31312	32156	39184	
854	0	30328	31616	39712	
855	0	29408	31336	40280	
856	0	28540	30872	40984	
857	0	27764	30352	41080	
858	0	27056	29732	41136	
859	0	26448	29280	41152	
860	0	25972	28944	41768	
861	0	25628	28664	41744	
862	0	25396	28072	41332	
863	0	25252	27292	40536	
864	0	25180	26874	40084	
865	0	25152	26844	39936	
866	0	25176	26808	39448	
867	0	25268	26748	38996	
868	0	25452	26600	38440	
869	0	25700	26524	37712	
870	0	25948	26488	36984	
871	0	26192	26320	36352	
872	0	26436	26424	35840	
873	0	26704	26336	35280	
874	0	26984	26456	34924	
875	0	27284	26496	34744	
876	0	27588	26492	34760	
877	0	27896	26656	34984	
878	0	28228	26960	35544	
879	0	28548	27260	36076	
880	0	28804	27572	36296	
881	0	28984	27924	36056	
882	0	29048	28204	35748	
883	0	29020	28552	35808	
884	0	28900	21176	39008	
885	0	28776	29280	30248	
886	0	28608	19528	33948	
887	0	28420	38896	47908	
888	0	28188	38688	45696	
889	0	27944	33768	40008	
890	0	27812	33620	40000	
891	0	27832	35036	41512	
892	0	27952	33064	39872	
893	0	28108	34032	39076	
894	0	28232	33032	39548	
895	0	28304	32952	37280	
896	0	28368	34032	39280	
897	0	28576	34016	39600	
898	0	28976	33668	38436	
899	0	29592	33116	37632	
900	0	30356	32848	37280	
901	0	31240	32840	37280	
902	0	32194	32984	37312	
903	0	33132	32752	37048	
904	0	33968	32600	37332	
905	0	34628	32792	37364	
906	0	35072	32840	37560	
907	0	35300	32944	37488	
908	0	35352	32992	37396	
909	0	35240	32888	37368	
910	0	35008	32848	37360	
911	0	34696	32792	37376	
912	0	34368	32906	37508	
913	0	33992	32852	37684	
914	0	33600	32832	37528	
915	0	33152	32748	37376	
916	0	32664	32760	37484	
917	0	32152	32720	37504	
918	0	31608	32672	37528	
919	0	31040	32656	37376	
920	0	30456	32568	37280	
921	0	29840	32528	37184	
922	0	29212	32552	37160	
923	0	28548	32600	37324	
924	0	27872	32700	37452	
925	0	27196	32688	37560	
926	0	26496	32652	37560	
927	0	25748	32656	37516	
928	0	24960	32560	37504	
929	0	24184	32592	37564	
930	0	23476	32580	37648	
931	0	22892	32564	37628	
932	0	22474	32600	37736	
933	0	22244	32640	38112	
934	0	22196	32656	38352	
935	0	22358	32640	38528	
936	0	22792	32668	38644	
937	0	23484	32736	38892	
938	0	24356	32864	39284	
939	0	25216	33084	39600	
940	0	25880	33008	40936	
941	0	26392	33280	41072	
942	0	26800	33292	41280	
943	0	27152	33292	41368	
944	0	27428	32960	41496	
945	0	27656	32732	41880	
946	0	27848	33144	41768	
947	0	28008	33652	42360	
948	0	28192	32952	38496	
949	0	28420	35640	36740	
950	0	28656	38928	32624	
951	0	28848	36864	35920	
952	0	28972	38488	35880	
953	0	29008	37436	36648	
954	0	28936	36680	35640	
955	0	28744	36308	35032	
956	0	28448	36132	35196	
957	0	28036	36076	35668	
958	0	27520	36032	36216	
959	0	26948	35864	36468	
960	0	26384	35604	36568	
961	0	25840	35368	36648	
962	0	25352	35152	36848	
963	0	24880	34980	37344	
964	0	24472	34784	37740	
965	0	24168	34504	38120	
966	0	23940	34320	38656	
967	0	23840	34112	39112	
968	0	23834	33828	39600	
969	0	23904	33524	40008	
970	0	24024	33232	40288	
971	0	24172	32928	40448	
972	0	24356	32720	40632	
973	0	24528	32620	40768	
974	0	24732	32480	40860	
975	0	24904	32380	40896	
976	0	25048	32340	40764	
977	0	25168	32348	40592	
978	0	25282	32424	40568	
979	0	25420	32504	40484	
980	0	25580	32540	40440	
981	0	25794	32572	40336	
982	0	26068	32536	40168	
983	0	26384	32480	40024	
984	0	26756	32432	39900	
985	0	27160	32340	39804	
986	0	27572	32284	39648	
987	0	27980	32228	39552	
988	0	28352	32060	39504	
989	0	28696	31952	39388	
990	0	28992	31864	39200	
991	0	29288	31696	38664	
992	0	29596	31540	38340	
993	0	29920	31492	38920	
994	0	30288	31408	39044	
995	0	30688	31180	38968	
996	0	31096	30896	38812	
997	0	31520	30596	38568	
998	0	31900	30344	38404	
999	0	32248	30132	38232	
